ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
swateng_0045,mcarta,"Atdinandi ta tabako a, man na anènnate:.",#	0	Atd-inan	=di	ta	tabako	a	man	na	anèn	=na	=te:,#	0	give-LV	=3PL.GEN	OBL	tabacco	LIG	like	GEN	food	=3SG.GEN	=only,"He was given tabacco, which is the only food he was eating.",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,269646,275994,##	0.h:p_u	v:pred	=pro.h:a_u	ln	np:obl_u	other	other	ln	np:other	=rn_pro.h:poss	=rn,,swateng
swateng_0046,mcarta,Umande:na matlèmdi matanay ta subègnad.,#	Uman	=de:	=na	matlèm	=di	mata	=na	=y	ta	subèg	=na	=d,#	like	=POST	=3SG.GEN	blood	=3PL.GEN	eye	=3SG.GEN	=SPC	OBL	anger	=3SG.GEN	=POST,His eyes were like blood because of his anger.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,275994,279655,##	other:pred	=rv	=rv	np:p_u	=rn_pro.h:poss	np:a_u	=rn_pro.h:poss	=rn	ln	np:other	=rn_pro.h:poss	=rn,,swateng
swateng_0047,mcarta,"Mande:ni, mesessulud i matanay ta subègnad.",#	Man	=de:	=ni	#	meses-sulu	=d	i	mata	=na	=y	ta	subèg	=na	=d,#	like	=POST	=PROX.GEN	#	ADJ.RDP-red	=POST	DEF	eye	=3SG.GEN	=SPC	OBL	anger	=3SG.GEN	=POST,It was like this [referring to the red cloth the speaker wears]. His eyes became red because of his anger.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,280306,284957,#nc	nc	nc	nc	##	ap_other:pred	=rv	ln	np:s_other	=rn_pro.h:poss	=rn	ln	np:other	=rn_pro.h:poss	=rn,,swateng
swateng_0048,mcarta,Atdinanmuy ti Sanuwatèng ta anènna.,#	Atd-inan	=mu	=y	ti	Sanuwatèng	ta	anèn	=na,#	give-LV	=2SG.GEN	=SPC	PSN	Sanuwatèng	OBL	food	=3SG.GEN,"""You should give Sanuwateng his food.""",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,285307,288022,##ds	v:pred	=pro.2:a_u	=rv	ln	np.h:p_u	ln	np:obl_u	=rn_pro.h:poss,,swateng
swateng_0049,mcarta,"""Pabba:lanu mamangan."" Punanna Sanuwatèng.",#	Pab-ba:lan	=u	#	0	mamangan	%	Punan	=na	Sanuwatèng,#	NF-dislike	=1SG.GEN	#	0	INTR.eat	%	like	=3SG.GEN	Sanuwatèng,"""I do not want to eat"", said Sanuwateng.",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,288527,291123,##ds	v:pred	=pro.1:a_u	#cc:p_u	0.1:s_a	v:pred	%	v:pred	=rv	np.h:bpi_s_ds,,swateng
swateng_0050,mcarta,"Basta mine:dèmtadi:ti ti Sanuwatèng ti ayta,",#	Basta	min-e:dèm	=tèddi	ti	Sanuwatèng	ti	ayta,#	just	PST.INTR-sleep	=just	PSN	Sanuwatèng	OBL.DEF	DIST.OBL,"Sanuwateng just slept there,",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,293563,297517,##	other	v:pred	=rv	ln	np.h:a_a	ln	dem_pro:p_a,,swateng
swateng_0051,mcarta,"Dèmèdmèngde:i, mangayde:tèn ta ayta bukid.""",#	Dèmèdmèng	=de:	=i	mangay	=de:	=tèn	ta	ayta	bukid,#	morning	=POST	=SPC	INTR-go	=POST	=1SG.ABS	OBL	DIST.OBL	mountain,"""In the morning, I just go to the mountain,""",en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,298682,301911,##ds	np:other	=rn	=rn	v:pred	=rv	=pro.1:a_a	ln	ln	np:p_a,,swateng
swateng_0052,mcarta,Punan ni Sanuwatèng.,%	Punan	ni	Sanuwatèng,%	like	GEN.DEF	Sanuwatèng,said Sanuwateng.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,302187,303444,%	v:pred	ln	np.h:s_ds,,swateng
swateng_0053,mcarta,Nangaydi inaban.,#	Nyangay	=di	in-aba-n	0,#	PST.CV-go	=3PL.GEN	PST-mat-TR	0,They gave him what would be used as a mat.,en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,305106,307563,##	v:pred	=pro.h:a_u	np:p_u	0.h:g_u,,swateng
swateng_0054,mcarta,Punan ayni buka:gani a wadi ni ayni asawannaminay.,#	Punan	ayni	buka:gan	=i	a	wadi	ni	ayni	#	0	asawan	=na	=mina	=y,#	like	PROX.GEN	woman	=SPC	LIG	younger.sibling	GEN.DEF	PROX.GEN	#	0	spouse-TR	=3SG.GEN	=HYPO	=SPC,"The woman who is the younger sibling of the would-be spouse said,",en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,307738,312141,##	v:pred	ln	np.h:s_ds	=rn	rn	rn_np.h	rn	rn	#rc	f0.h:p_u	v:pred	=pro.h:a_u	=rv	=other,,swateng
swateng_0055,mcarta,"Punannata,",#	Punan	=na	=ta,#	like	=3SG.GEN	=DIST,saying,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,312370,313462,##	v:pred	=pro.h:s_ds	=dem_pro:other,,swateng
swateng_0056,mcarta,"""Pabayanmudya, akakuy, da atti:di asawana.",#	Pa-bay-an	=mu	=d	=ya	aka	=ku	=y	#	da	atti:	=di	asawa	=na,#	CAUS-neglect-LV	=2SG.GEN	=POST	=DIST	elder.sibling	=1SG.GEN	=SPC	#	because	exist	=POST	spouse	=3SG.GEN,"""You should just ignore my sister, because she has already her spouse.""",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,313563,316435,##ds	v:pred	=pro.2:a_u	=rv	=rv	np.h:bpi_p_u	=rn_pro.1:poss	=rn	#ds_ac	other	other:predex	=rn	np.h:s_other	=rn_pro.h:poss,,swateng
swateng_0057,mcarta,"Titad i mangi''asawa.""",#	Tita	=d	#	i	mangi'-asawa	0,#	1+2SG	=POST	#	DEF	INTR.RCP-spouse	0,How about two of us getting married?,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,316645,317948,##ds	pro.1:pred	=rv	#ds_rc.h:s_pro	ln	v:pred	f0.h:s_a,,swateng
swateng_0058,mcarta,"Punan ni buka:gani a gissa, wadi ni ayni.",#	Punan	ni	buka:gan	=i	a	gissa	wadi	ni	ayni,#	like	GEN.DEF	woman	=SPC	LIG	one	younger.sibling	GEN.DEF	PROX.GEN,"The woman, the elder sibling of this one said.",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,318297,321160,##	v:pred	ln	np.h:s_ds	=rn	rn	rn	rn_np.h	rn	rn,,swateng
swateng_0059,mcarta,"""Ballanu"" Kunan ni Sanuwatèng.",#	0	Ballan	=u	#	Kunan	ni	Sanuwatèng,#	0	dislike	=1SG.GEN	#	like	GEN.DEF	Sanuwatèng,"""I don't want it,"" said Sanuwateng,",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,321921,324104,#ds_cc:p_u	0:p_u	v:pred	=pro.1:a_u	##	v:pred	ln	np.h:a_u,,swateng
swateng_0060,mcarta,"""Ta waditataw"" Punanna.",#	Ta	wadi	=ta	=taw	#	Punan	=na,#	OBL	younger.sibling	=1SG.GEN	=2SG.ABS	#	like	=3SG.GEN,"""because you are my younger sibling"", he said.",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,325141,327214,##ds	other	np:pred	=rn_pro.1:poss	=pro.2:s_np	##	v:pred	=pro.h:s_ds,,swateng
swateng_0061,mcarta,"""Meddigat a asawantataw ta waditataw. Kilèkillèkteptawdi:ti,",#	Meddigat	#	a	asawan	=ta	=taw	#	ta	wadi	=ta	=taw	#	Kilè-killèk	=tep	=taw	=di:ti,#	ADJ-difficult	#	LIG	spouse-TR	=1SG.GEN	=2SG.ABS	#	OBL	younger.sibling	=1SG.GEN	=2SG.ABS	#	RDP-small	=still	=2SG.ABS	=before,"""It is difficult to get married to you because you are my younger sibling. You were still young before.""",en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,328518,333077,##ds	ap_other:pred	#cc:p_other	other	v:pred	=pro.1:a_u	=pro.2:p_u	#ds_ac	other	np:pred	=rn_pro.1:poss	=pro.2:s_np	##ds	ap_other:pred	=rv	=pro.2:s_other	=other,,swateng
swateng_0062,mcarta,"Nangi:–, nangiwwaami ti akamu.",#	Nangi:–	nangiw-wa	=ami	ti	aka	=mu,#	nc	PST.INTR.RCP-PLH	=1PL.ABS	OBL.DEF	elder.sibling	=2SG.GEN,"""I already promised your elder sibling to (get married).""",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,333692,337921,##ds	nc	v:pred	=pro.1:a_a	ln	np.h:p_a	=rn_pro.2:poss,,swateng
swateng_0063,mcarta,"Saya pasensanmutèddi da ballanu mayyasawadaw."" Kunan ni ayni Sanuwatèng.",#	#	0	Saya	pasensi-an	=mu	=tèddi	#	da	ballan	=u	#	may-asawa	=daw	%	Kunan	ni	ayni	Sanuwatèng,#	#	0	DIST	tolerate-LV	=2SG.GEN	=just	#	because	dislike	=1SG.GEN	#	POT.CV-spouse	=2SG.OBL	%	like	GEN.DEF	PROX.GEN	Sanuwatèng,"""That is why please tolerate because I don't want to marry you,"" said Sanuwateng.",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,339564,345187,##	#ds_cc:p_u	0:p_u	other	v:pred	=pro.2:a_u	=rv	#ac	other	v:pred	=pro.1:a_u	#cc:p_u	nc	nc	%	v:pred	ln	ln	np.h:a_u,,swateng
swateng_0064,mcarta,"A:nu da binyungètdi, punannad a",#	#	A:nuda	binyungèt	=di	%	punan	=na	=d	a,#	#	after	night	=POST	%	like	=3SG.GEN	=POST	LIG,"It got dark, and he did like,",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,347176,349983,##	#ac	other	np:pred	=rn	%	v:pred	=pro.h:s_ds	=rv	nc,,swateng
swateng_0065,mcarta,"Nangaynad i intadi wy, buka:gani a asawannamina.",#	Nangay	=na	=d	i	inta	=d	i	wa	=y	buka:gan	=i	#	0	a	asawan	=na	=mina,#	PST-go	=3SG.GEN	=POST	NC	see	=POST	DEF	PLH	=SPC	woman	=SPC	#	0	LIG	spouse-TR	=3SG.GEN	=HYPO,he went to see his would-be wife.,en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,350158,355048,##	other	=pro.h:a_u	=other	nc	v:pred	=rv	ln	ln	=ln	np.h:p_u	=rn	#rc	f0.h:p_u	other	v:pred	=pro.h:a_u	=rv,,swateng
swateng_0066,mcarta,"Dinsu:nanna a:yi:, nappatidi buka:gani.",#	D<in>èsu:n-an	=na	a:yi:	#	nap-pati	=d	i	buka:gan	=i,#	<PST>stab-LV	=3SG.GEN	PROX	#	PST.INTR-die	=POST	DEF	woman	=SPC,"He stabbed this woman, and the woman died.",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,355852,361027,##	v:pred	=pro.h:a_u	dem_pro.h:p_u	##	v:pred	=rv	ln	np.h:s_a	=rn,,swateng
swateng_0067,mcarta,"Punanna ti asawa ni Sanuwatèng, ay asawa ni buka:gani,",#	Punan	=na	ti	asawa	ni	Sanuwatèng	ay	asawa	ni	buka:gan	=i,#	like	=3SG.GEN	OBL.DEF	spouse	GEN.DEF	Sanuwatèng	oh	spouse	GEN.DEF	woman	=SPC,"He said to the spouse of the woman [i.e. her current husband],",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,361554,365334,##	v:pred	=pro.h:s_ds	ln	nc	nc	nc	nc	np.h:g	rn	rn_np	=rn,,swateng
swateng_0068,mcarta,"Malluwaga, da luwagènmu asawamuy, da maddimadtèn.",#	Malluwag	=a	#	da	luwag-èn	=mu	asawa	=mu	=y	#	da	maddima	=d	=tèn,#	INTR-awake	=2SG.ABS	#	because	awake-TR	=2SG.GEN	spouse	=2SG.GEN	=SPC	#	because	INTR-walk	=POST	=1SG.ABS,"""Wake up, because you should wake up your wife. I will go out.""",en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,365517,372113,##ds	v:pred	=pro.2:s_a	#ac	other	v:pred	=pro.1:a_u	np.h:p_u	=rn_pro.2:poss	=rn	#ac	other	v:pred	=rv	=pro.1:s_a,,swateng
swateng_0069,mcarta,A:nu ittanni: ti asawanay? Minappatid.,#	A:nu	ittan	=ni:	ti	asawa	=na	=y	#	0	Minap-pati	=d,#	what	see-TR	=PROX.GEN	OBL.DEF	spouse	=3SG.GEN	=SPC	#	0	PST.INTR-die	=POST,What did this guy found about his spouse? She has died.,en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,372379,375516,##	np:p_u	v:pred	=dem_pro.h:a_u	ln	np.h:obl	=rn_pro.h:poss	=rn	##	0.h:s_a	v:pred	=rv,,swateng
swateng_0070,mcarta,"Nalapnad i way, pangal, munata a pangal. Punan ni Sanuwatèn a",#	Nalap	=na	=d	i	wa	=y	pangal	munata	a	pangal	#	Punan	ni	Sanuwatèn	a,#	PST.TR-get	=3SG.GEN	=POST	DEF	PLH	=SPC	arrow	like.that	LIG	arrow	#	like	GEN.DEF	Sanuwatèn	LIG,"He has taken the arrow, the arrow like that. Sanuwateng said,",en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,376573,384114,##	v:pred	=pro.h:a_u	=rv	ln	ln	=ln	np:p_u	ln	ln	np:appos	##	v:pred	ln	np.h:s_ds	other,,swateng
swateng_0071,mcarta,"Awanuina ati:ngèn. Pka:ewamu, paketatadèmèn.",#	Awan	=u	=ina	ati:ng-èn	#	Pka:ewa	=mu	paketatadèmèn,#	NEG	=1SG.GEN	=MED	hear-TR	#	NC	=2SG.GEN	NC,I do not feel that. You should sharpen the blade.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,386205,391306,##ds.neg	other	=pro.1:a_u	=dem_pro:p_u	v:pred	#nc	nc	nc	nc,,swateng
swateng_0072,mcarta,"Punannata, ""Tèn padutulènmu."" pappunan ni Sanuwatèng. ""Tèn padutulènmu a dèsu:nan i a:yi:.""",#	Punan	=na	=ta	#	Tèn	pa-dutul-èn	=mu	#	pap-punan	ni	Sanuwatèng	#	Tèn	pa-dutul-èn	=mu	#	0	a	dèsu:n-an	i	a:yi:,#	like	=3SG.GEN	=DIST	#	1SG	CAUS-first-TR	=2SG.GEN	#	NF-like	GEN.DEF	Sanuwatèng	#	1SG	CAUS-first-TR	=2SG.GEN	#	0	LIG	stab-LV	DEF	PROX,"He said, ""you should do first to me,"" Sanuwateng said ""you should stab first this.""",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,394251,400499,##	v:pred	=pro.h:s_ds	=dem_pro:obl_u	#ds	pro.1:p_u	v:pred	=pro.2:a_u	##	v:pred	ln	np.h:s_ds	##ds	pro.1:p_u	v:pred	=pro.2:a_u	#	0.2:a_u	other	v:pred	ln	dem_pro:p_u,,swateng
swateng_0073,mcarta,Dinsu:nanna a:yi:.,#	D<in>èsu:n-an	=na	a:yi:,#	<PST>stab-LV	=3SG.GEN	PROX,He stabbed this part.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,402430,404659,##	v:pred	=pro.h:a_u	dem_pro:p_u,,swateng
swateng_0074,mcarta,"Awanutepina ati:ngèn. Lipatanmu.""",#	Awan	=u	=tep	=ina	ati:ng-èn	#	0	Lipat-an	=mu,#	NEG	=1SG.GEN	=still	=MED	hear-TR	#	0	opposite-LV	=2SG.GEN,"""I do not feel that. You should do from the opposite,""",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,405116,409868,##ds.neg	other	=pro.1:a_u	=other	=dem_pro:p_u	v:pred	##ds	0:p_u	v:pred	=pro.2:a_u,,swateng
swateng_0075,mcarta,Punan na Sanuwatèn.,#	Punan	na	Sanuwatèn,#	like	GEN	Sanuwatèn,said Sanuwateng.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,409877,411373,##	v:pred	ln	np.h:s_ds,,swateng
swateng_0076,mcarta,Atti: butngulna.,#	Atti:	butngul	=na,#	exist	herb	=3SG.GEN,He had butngul.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,411754,413231,##	other:predex	np:s_other	=rn_pro.h:poss,,swateng
swateng_0077,mcarta,Intanmu sibèt ni butnguli.,#	Inta-n	=mu	sibèt	ni	butngul	=i,#	see-TR	=2SG.GEN	strength	GEN.DEF	butngul	=SPC,You can see how strong butngul is.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,413914,416043,##	v:pred	=pro.2:a_u	np:p_u	rn	rn	=rn,,swateng
swateng_0078,mcarta,Piniguwanad ti lipat.,#	Piniguwa	=na	=d	ti	lipat,#	<PST.TR>repeat	=3SG.GEN	=POST	OBL.DEF	opposite.side,He doubly stabbed from the opposite side.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,417712,419538,##	v:pred	=pro.h:a_u	=rv	ln	np:p_u,,swateng
swateng_0079,mcarta,Tinumaradtaddi a:yi: dinansun diyay.,#	Tinumaradtad	=di	a:yi:	dinansun	diya,#	<PST><INTR>escape	=POST	PROX	<PST>stab	3SG.OBL,The one stabbed him ran away.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,420028,424331,#nc	nc	nc	nc	nc	nc,,swateng
swateng_0080,mcarta,A:ta'-a:nuna manta:radtad?,#	A:ta'-a:nun	=a	man-ta:radtad,#	why	=2SG.ABS	INTR-escape,"""Why are you running away?""",en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,425073,427449,##ds	np:other	=pro.2:s_a	v:pred,,swateng
swateng_0081,mcarta,"Ginabwatnay, minatalingu ti Sanuwatèng.",#	G<in>abwat	=na	=y	m<in>a-talingu	ti	Sanuwatèng,#	<PST.TR>assault	=3SG.GEN	=SPC	<PST>INTR-injure	PSN	Sanuwatèng,Sanuwateng with his body injured assulted him.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,429719,434361,#nc	nc	nc	nc	nc	nc	nc,,swateng
swateng_0082,mcarta,Ginabwatna.,#	0	G<in>abwat	=na,#	0	<PST.PST>attack	=3SG.GEN,Assulted.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,434664,435719,##	0.h:p_u	v:pred	=pro.h:a_u,,swateng
swateng_0083,mcarta,"Dinsu:nan ni Sanuwa:tèng a:yi: attanan. Attanan a sinèyna, minatannag.",#	D<in>èsu:n-an	ni	Sanuwa:tèng	a:yi:	attanan	#	Attanan	a	sinèy	=na	m<in>a-tannag,#	<PST>stab-LV	GEN.DEF	Sanuwa:tèng	PROX	all	#	all	LIG	intestine	=3SG.GEN	<PST>INTR-fall,Sanuwateng stabbed at this. All of the intestines fell down from him.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,436038,441194,##	v:pred	ln	np.h:a_u	dem_pro:p_u	rn	##	ln	ln	np:s_a	=rn_pro.h:poss	v:pred,,swateng
swateng_0084,mcarta,"Mandi:madima ti Sanuwatèng. Awantep mappati ti Sanuwatèng, a:yi: butnguli, talaga mesessibèt.",#	Man-di:ma-dima	ti	Sanuwatèng	#	Awan	=tep	map-pati	ti	Sanuwatèng	#	a:yi:	butngul	=i	talaga	mesessibèt,#	INTR-RDP-walk	PSN	Sanuwatèng	#	NEG	=still	INTR-die	PSN	Sanuwatèng	#	PROX	k.o.herb	=SPC	really	ADJ.RDP-strength,"Sanuwateng walked away. Sanuwateng did not die (because) this one, butngul is really effective.",en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,443491,449262,##	v:pred	ln	np.h:s_a	##neg	other	=rv	v:pred	ln	np.h:s_a	##	ln	np:s_other	=rn	other	ap_other:pred,,swateng
swateng_0085,mcarta,"Punanna ti buka:gani, ""Malluwaganen""",#	Punan	=na	ti	buka:gan	=i	#	Mal-luwag	=a	=nen,#	like	=3SG.GEN	OBL.DEF	woman	=SPC	#	INTR-awake	=2SG.ABS	=please,"He said to the woman ""wake up""",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,450485,454128,##	v:pred	=pro.h:s_ds	ln	np.h:g	=rn	##ds	v:pred	=pro.2:s_a	=rv,,swateng
swateng_0086,mcarta,"Punan na ti buka:gani a wadi ni ayni, asawani ni Sanuwatèng.",#	Punan	na	ti	buka:gan	=i	a	wadi	ni	ayni	#	0	asawan	=i	ni	Sanuwatèng,#	like	GEN	OBL.DEF	woman	=SPC	LIG	younger.sibling	GEN.DEF	PROX.GEN	#	0	spouse-TR	=SPC	GEN.DEF	Sanuwatèng,"saying it to the woman, the younger sibling of his would-be wife.",en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,454128,461101,##	v:pred	=pro.h:s_ds	ln	np.h:g	=rn	rn	rn_np.h	rn	rn	#rc	f0.h:p_u	v:pred	=rn	ln	np.h:a_u,,swateng
swateng_0087,mcarta,"""Maddimadtènta"" punanna.",#	Mad-dima	=d	=tèn	=ta	#	punan	=na,#	INTR-walk	=POST	=1SG.ABS	=DIST	#	like	=3SG.GEN,"""I will go out there""",en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,461116,464667,##ds	v:pred	=rv	=pro.1:s_a	=dem_pro:g_a	##	v:pred	=pro.h:s_ds,,swateng
swateng_0088,mcarta,A:nu ittanna ti Sanuwatèng? Mamma:matlèmdi attanan ni aba:bi:nay.,#	A:nu	ittan	=na	ti	Sanuwatèng	#	Mamma:matlèm	=di	attanan	ni	aba:bi:	=na	=y,#	what	see-TR	=3SG.GEN	PSN	Sanuwatèng	#	INTR-RDP-blood	=POST	all	GEN.DEF	RDP.body	=3SG.GEN	=SPC,What did she saw in Sanuwateng? All of his body was bleeding.,en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,464671,470231,##	np:p_u	v:pred	=pro.h:a_u	ln	np.h:obl	##	v:pred	=rv	np:s_a	rn	rn	=rn	=rn,,swateng
swateng_0089,mcarta,Namantingdi buka:gani.,#	Nam-anting	=di	buka:gan	=i,#	PST.INTR-afraid	=3PL.GEN	woman	=SPC,The woman was scared.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,470616,472524,##	v:pred	=rv	np.h:s_a	=rn,,swateng
swateng_0090,mcarta,Natdinan ni buka:gani ta taba:ko.,#	0	N-atd-inan	ni	buka:gan	=i	ta	taba:ko,#	0	PST-give-LV	GEN.DEF	woman	=SPC	OBL	tabacco,The woman give him tabacco.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,473131,475626,##	0.h:p_u	v:pred	ln	np.h:a_u	=rn	ln	np:obl_u,,swateng
swateng_0091,mcarta,Dinumamad.,#	0	D<in><um>ama	=d,#	0	<PST><INTR>walk	=POST,Then he went out.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,475690,477277,##	0.h:s_a	v:pred	=rv,,swateng
swateng_0092,mcarta,"Punanna aytidi amanay, ""Malluwagamdi. Minappatid tidi kakka:nakmuyu ti dilod.""",#	Punan	=na	aytidi	ama	=na	=y	#	Malluwag	=am	=di	#	M<in>ap-pati	=d	tidi	kakka:nak	=muyu	ti	dilod,#	like	=3SG.GEN	PL.ABS.DEF	father	=3SG.GEN	=SPC	#	INTR-awake	=2PL.ABS	=POST	#	<PST>INTR-die	=POST	PL.DEF	PL.child	=2PL.GEN	OBL.DEF	downriver,"She said to his parents, ""Wake up. Your child was killed in the downriver.""",en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,477740,484832,##	v:pred	=pro.h:a_u_ds	ln	np.h:p_u	=rn_pro.h:poss	=rn	##ds	v:pred	=pro.2:s_a	=rv	##	v:pred	=rv	ln	np.h:s_a	=rn_pro.2:poss	ln	np:other,,swateng
swateng_0093,mcarta,"Uman ni bunbun ni way, uman na:, bunbundi.",#	Uman	ni	bunbun	ni	wa	=y	#	uman	=na:	bunbun	=di,#	like	GEN.DEF	house	GEN.DEF	PLH	=SPC	#	like	=DIST.GEN	house	=3PL.GEN,It was like that house.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,485393,488981,#nc	nc	nc	nc	nc	nc	nc	##	other:pred	=dem_pro:a_other	np:p_other	=rn_pro.h:poss,,swateng
swateng_0094,mcarta,Numangayde:ta.,#	0	N-um-angay	=de:	=ta,#	0	PST-INTR-go	=POST	=DIST,He went there.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,489175,491074,##	0.h:s_a	v:pred	=rv	=dem_pro:g_a,,swateng
swateng_0095,mcarta,Dinagaydaydi ti Sanuwatèng.,#	D<in>agayday	=di	ti	Sanuwatèng,#	<PST.TR>chase	=3PL.GEN	PSN	Sanuwatèng,They chased Sanuwateng.,en,MORPHEME_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,491729,493766,##	v:pred	=pro.h:a_u	ln	np.h:p_u,,swateng
swateng_0096,mcarta,"Ittandi ma'lèmna. Mandi:madima ti way, karagatan.",#	Ittan	=di	ma'lèm	=na	#	0	Man-di:ma-dima	ti	wa	=y	karagatan,#	see-TR	=3PL.GEN	blood	=3SG.GEN	#	0	INTR-RDP-walk	OBL.DEF	PLH	=SPC	stone,"They found a line of his blood on stones [lit. they saw his blood, walking on stones],",en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,494734,499413,##	v:pred	=pro.h:a_u	np:p_u	=rn_pro.h:poss	##	0.h:a_a	v:pred	ln	ln	=ln	np:p_a,,swateng
swateng_0097,mcarta,Mantata:tardya.,#	0	Mantata:tardya,#	0	INTR-RDP-upstream,going upriver.,en,WORD_ALIGNED,,swateng_mp3 swateng_wav swateng_eaf swateng_xml swateng_tsv,,499907,502659,##	0.h:s_a	v:pred,,swateng
